brand_id,avg_rating
147,0
147,0
147,0
147,0
147,0
147,0
147,0
147,0
147,0
147,0
147,0
147,0
147,0
147,0
147,0
147,0
147,0
147,0
147,0
147,0
147,0
147,0
147,0
147,0
147,0
147,0
147,0
147,0
148,4.5
148,4.4
149,3.769230769
149,0
149,3.6
149,0
149,0
149,0
149,0
149,0
149,0
149,0
150,4.545454545
150,0
150,0
150,0
151,4.5
151,0
151,0
151,4.140468227
151,0
151,0
151,0
151,0
151,0
151,4.428571429
151,0
151,0
151,0
151,0
151,0
151,3.857142857
151,4.166666667
151,4.4
151,4.454545455
151,0
151,4.75
151,0
151,0
151,3.68627451
151,4.231343284
152,0
152,3.5
152,0
152,4.083333333
152,4.111111111
152,0
152,4
152,2.833333333
152,3.666666667
152,3.955223881
152,2.5
152,0
152,0
153,0
153,5
153,0
153,0
153,0
153,0
153,0
153,0
153,0
153,0
153,3.75
154,0
155,0
155,0
155,0
155,0
155,0
156,3.981651376
156,0
156,0
156,0
156,0
156,0
156,0
156,0
156,0
156,0
156,0
156,0
156,0
156,0
156,0
156,0
156,0
156,0
156,0
156,0
156,0
156,3.2
157,3.8
157,0
158,4.171597633
159,0
159,0
159,0
159,0
159,0
159,0
160,4.333333333
160,0
160,0
160,0
160,3.75
161,0
162,0
162,3.36
162,4.419354839
162,0
162,0
162,3.041666667
162,4.014925373
162,4
162,0
162,4.390243902
162,4.285714286
162,4.095238095
162,3.770833333
162,3.964285714
162,4.15037594
162,0
162,4.143518519
162,3.788321168
162,3.75
162,0
162,3.804347826
162,4.058823529
162,4.259036145
162,3.857142857
162,4.275996113
162,0
162,0
162,0
162,0
162,0
162,4.181818182
162,0
162,0
162,4.346491228
162,4.182926829
162,0
162,0
162,4.113606341
162,3.75
162,0
162,0
162,3.775510204
162,0
162,4.304347826
162,4.068181818
162,0
162,0
162,3.75
162,0
162,0
162,0
162,0
162,0
162,4.407407407
162,0
162,4
162,3.777777778
162,0
162,0
162,4.166666667
162,0
162,0
162,0
162,4.833333333
162,3.611111111
162,4.666666667
163,0
163,0
164,0
164,0
164,0
164,0
164,0
164,0
165,4.285276074
165,4.625
165,4.428571429
165,0
165,4.28125
166,0
166,0
166,0
166,0
166,0
166,0
166,0
166,0
166,0
166,0
166,3.77262181
166,3.666666667
167,3.6
167,4.8
167,3.5
167,4.5
167,4.142857143
167,0
167,0
167,2
167,0
167,0
167,0
167,4.5
167,0
167,4
167,4
167,0
168,0
168,0
168,0
169,0
169,0
169,0
169,0
169,0
169,0
169,0
169,0
169,0
169,0
169,0
169,0
169,0
170,0
170,0
170,0
170,0
170,0
170,0
170,0
170,0
170,0
170,0
170,0
170,0
170,0
170,0
170,0
170,0
170,0
170,0
170,0
170,0
170,0
170,0
170,0
170,0
170,0
170,0
170,0
170,0
170,0
170,5
170,0
170,0
170,0
170,0
170,0
170,0
170,0
171,4.314444444
171,4.132664437
171,4.18220339
171,3.941326531
171,4.430317848
171,4.305921053
171,3.615384615
171,0
171,4.205128205
171,4.38
171,0
171,4.040609137
171,4.714285714
171,4.202898551
171,4.066666667
171,4.380952381
171,4.2
171,0
171,0
171,4.4
171,3.7
171,0
171,0
171,0
171,4.166666667
171,0
171,0
171,4.148148148
171,4.3
171,4.2
171,0
171,0
171,3
171,4
171,4.092307692
171,4.375
171,0
171,4.85
171,4.59375
171,0
171,4
171,0
171,4.485714286
172,0
172,0
172,4.0625
172,4.444444444
172,4.5
172,4.5
172,0
172,0
173,0
173,3.8625
173,4.215686275
173,2.333333333
173,2.666666667
173,0
173,0
173,0
173,0
173,0
173,3.4
173,0
173,0
173,0
173,2.5
173,4.833333333
173,0
173,0
173,4.416666667
173,0
173,3
173,0
173,5
173,0
173,0
173,0
173,4
173,0
173,0
173,0
173,0
173,0
173,0
173,0
173,0
173,0
173,0
173,0
173,0
173,0
173,0
173,0
173,4.193548387
173,0
173,4
173,0
173,0
173,0
173,0
173,0
173,0
173,0
174,0
174,0
175,0
176,4.182130584
176,0
176,0
176,0
176,0
176,4.75
176,0
176,0
176,3.888888889
176,0
176,4.5
176,0
176,0
176,0
176,0
176,0
176,0
176,0
176,4.75
176,0
176,0
176,0
176,0
176,0
176,0
176,0
176,0
176,0
176,4.25
176,0
176,4.583333333
176,0
176,4.166666667
176,4.5
176,4.5
176,4
176,0
176,0
177,0
178,0
178,0
178,0
179,0
179,0
179,4.333333333
179,4.049180328
179,4.2
179,3.826086957
179,4.287234043
179,0
179,4.6
179,0
179,4.379310345
179,0
179,0
179,4.727272727
179,0
179,0
179,0
179,4.648148148
179,0
179,4.125
179,4.128517824
179,0
179,0
179,4.279835391
179,4.5
179,0
179,4.361111111
179,0
179,0
179,0
179,0
179,0
179,0
179,3.818181818
179,4.2
179,0
179,4.166666667
179,3.7
179,4.210526316
179,0
179,0
179,0
179,4.064516129
179,0
179,0
179,4.362831858
179,0
179,4.12037037
179,0
179,3.88
179,3.909090909
179,3.714285714
179,0
179,0
179,0
179,0
179,4
179,4.25
179,0
179,0
179,4.571428571
179,3.857142857
179,3.681818182
179,3
179,4.166666667
179,0
179,0
179,0
179,0
179,0
179,0
179,4.421052632
179,4.203703704
179,4.363636364
179,0
179,4.45
179,4.6
179,0
179,0
179,4.789473684
179,0
179,0
179,3.8
179,0
179,0
179,0
179,0
179,4
179,4.285714286
179,0
179,3
179,4.2
179,4.6
179,0
179,0
179,4.230769231
179,4.235294118
179,4.191011236
179,4.139240506
179,3.895833333
179,0
179,0
179,3.8
179,4.233333333
179,0
179,0
179,4.266666667
179,0
179,0
179,4
179,0
179,0
179,4.125
179,0
179,3.6
179,0
179,0
179,3.25
179,0
179,4.166666667
179,4
179,3.625
179,3.857142857
179,4.25
179,0
179,3.733333333
179,4.2
179,0
179,3.5
179,4.923076923
179,3
179,0
179,0
179,0
179,0
179,0
179,4.197183099
179,0
179,3.2
179,0
179,0
179,0
179,0
179,3.777777778
179,4.285714286
179,3.857142857
179,0
179,4.818181818
179,0
179,4.045454545
179,4.125
179,4.055555556
179,0
179,0
179,4.476190476
179,3.9
179,0
179,0
179,4.153846154
179,4.6
179,0
179,3.652173913
179,4.117647059
179,0
179,2.666666667
179,0
179,0
179,0
179,0
179,4
179,0
179,3.857142857
179,0
179,4.111111111
179,0
179,4.363636364
179,4.333333333
179,0
179,5
179,4.5
179,0
179,0
179,0
179,0
179,0
179,0
179,0
179,0
179,0
179,0
179,0
179,0
179,0
179,0
179,4
179,0
179,0
179,3.090909091
179,0
179,0
179,4.4
179,0
179,0
179,0
179,0
179,4.3
179,4.058823529
179,4
179,0
179,0
179,0
179,4.125
179,0
179,0
179,0
179,4.181818182
179,0
179,4.5
179,0
179,0
179,0
179,0
179,0
179,0
179,4.300970874
179,0
179,4.333333333
179,0
179,0
179,4.142857143
179,0
179,0
179,0
179,3.75
180,3.918367347
180,3.888888889
180,3.918367347
181,0
181,0
181,0
181,0
181,0
181,0
182,0
183,0
184,0
185,0
185,0
185,0
185,4.666666667
185,0
186,0
186,4.181818182
186,0
186,0
186,3.854545455
187,0
187,0
187,0
187,4.5
187,0
188,4.333333333
188,4.181818182
188,0
188,5
188,0
188,4.318181818
188,3.916666667
189,0
189,0
189,0
190,0
191,0
191,0
191,0
191,3.727272727
191,4.5
191,0
191,3.888888889
192,0
192,0
192,0
192,0
192,0
192,0
192,4.8
192,0
192,0
192,0
192,0
193,0
193,0
194,4.1
194,3.301587302
194,4.259259259
194,0
194,3.985074627
194,0
194,4.041666667
